crime_month,district,crime_type,crimes
2004-09-01,8,violent,198
2004-09-01,9,drug,153
2004-09-01,9,other,105
2004-09-01,9,other,178
2004-09-01,9,property,740
2004-09-01,9,property,88
2004-09-01,9,violent,487
2004-09-01,9,violent,143
2004-09-01,10,drug,338
2004-09-01,10,other,92
2004-09-01,10,other,150
2004-09-01,10,property,610
2004-09-01,10,property,59
2004-09-01,10,violent,431
2004-09-01,10,violent,123
2004-09-01,11,drug,797
2004-09-01,11,other,103
2004-09-01,11,other,251
2004-09-01,11,property,666
2004-09-01,11,property,98
2004-09-01,11,violent,635
2004-09-01,11,violent,144
2004-09-01,12,drug,105
2004-09-01,12,other,63
2004-09-01,12,other,135
2004-09-01,12,property,752
2004-09-01,12,property,88
2004-09-01,12,violent,333
2004-09-01,12,violent,106
2004-09-01,13,drug,36
2004-09-01,13,other,36
2004-09-01,13,other,28
2004-09-01,13,property,254
2004-09-01,13,property,27
2004-09-01,13,violent,107
2004-09-01,13,violent,44
2004-09-01,14,drug,109
2004-09-01,14,other,90
2004-09-01,14,other,137
2004-09-01,14,property,815
2004-09-01,14,property,78
2004-09-01,14,violent,313
2004-09-01,14,violent,108
2004-09-01,15,drug,491
2004-09-01,15,other,89
2004-09-01,15,other,153
2004-09-01,15,property,431
2004-09-01,15,property,69
2004-09-01,15,violent,473
2004-09-01,15,violent,116
2004-09-01,16,drug,74
2004-09-01,16,other,106
2004-09-01,16,other,71
2004-09-01,16,property,556
2004-09-01,16,property,62
2004-09-01,16,violent,204
2004-09-01,16,violent,82
2004-09-01,17,drug,65
2004-09-01,17,other,85
2004-09-01,17,other,58
2004-09-01,17,property,523
2004-09-01,17,property,67
2004-09-01,17,violent,218
2004-09-01,17,violent,77
2004-09-01,18,drug,94
2004-09-01,18,other,76
2004-09-01,18,other,178
2004-09-01,18,property,921
2004-09-01,18,property,135
2004-09-01,18,violent,273
2004-09-01,18,violent,102
2004-09-01,19,drug,74
2004-09-01,19,other,77
2004-09-01,19,other,126
2004-09-01,19,property,909
2004-09-01,19,property,112
2004-09-01,19,violent,234
2004-09-01,19,violent,102
2004-09-01,20,drug,51
2004-09-01,20,other,66
2004-09-01,20,other,48
2004-09-01,20,property,378
2004-09-01,20,property,54
2004-09-01,20,violent,118
2004-09-01,20,violent,51
2004-09-01,21,drug,64
2004-09-01,21,other,31
2004-09-01,21,other,58
2004-09-01,21,property,247
2004-09-01,21,property,41
2004-09-01,21,violent,173
2004-09-01,21,violent,50
2004-09-01,22,drug,120
2004-09-01,22,other,153
2004-09-01,22,other,70
2004-09-01,22,property,608
2004-09-01,22,property,44
2004-09-01,22,violent,315
2004-09-01,22,violent,65
2004-09-01,23,drug,1
2004-09-01,23,drug,16
2004-09-01,23,other,14
2004-09-01,23,other,34
2004-09-01,23,property,111
2004-09-01,23,property,9
2004-09-01,23,violent,42
2004-09-01,23,violent,19
2004-09-01,24,drug,99
2004-09-01,24,other,92
2004-09-01,24,other,74
2004-09-01,24,property,650
2004-09-01,24,property,43
2004-09-01,24,violent,245
2004-09-01,24,violent,74
2004-09-01,25,drug,240
2004-09-01,25,other,154
2004-09-01,25,other,196
2004-09-01,25,property,946
2004-09-01,25,property,108
2004-09-01,25,violent,551
2004-09-01,25,violent,149
2004-10-01,1,drug,98
2004-10-01,1,other,79
2004-10-01,1,other,183
2004-10-01,1,property,688
2004-10-01,1,property,164
2004-10-01,1,violent,199
2004-10-01,1,violent,78
2004-10-01,2,drug,184
2004-10-01,2,other,116
2004-10-01,2,other,150
2004-10-01,2,property,641
2004-10-01,2,property,73
2004-10-01,2,violent,397
2004-10-01,2,violent,104
2004-10-01,3,drug,238
2004-10-01,3,other,183
2004-10-01,3,other,185
2004-10-01,3,property,691
2004-10-01,3,property,69
2004-10-01,3,violent,574
2004-10-01,3,violent,131
2004-10-01,4,drug,207
2004-10-01,4,other,181
2004-10-01,4,other,104
2004-10-01,4,property,876
2004-10-01,4,property,95
2004-10-01,4,violent,602
2004-10-01,4,violent,134
2004-10-01,5,drug,214
2004-10-01,5,other,159
2004-10-01,5,other,102
2004-10-01,5,property,635
2004-10-01,5,property,46
2004-10-01,5,violent,558
2004-10-01,5,violent,110
2004-10-01,6,drug,251
2004-10-01,6,other,194
2004-10-01,6,other,141
2004-10-01,6,property,852
2004-10-01,6,property,134
2004-10-01,6,violent,579
2004-10-01,6,violent,132
2004-10-01,7,drug,421
2004-10-01,7,other,119
2004-10-01,7,other,251
2004-10-01,7,property,772
2004-10-01,7,property,65
2004-10-01,7,violent,739
2004-10-01,7,violent,193
2004-10-01,8,drug,165
2004-10-01,8,other,204
2004-10-01,8,other,198
2004-10-01,8,property,1348
2004-10-01,8,property,142
2004-10-01,8,violent,569
2004-10-01,8,violent,164
2004-10-01,9,drug,193
2004-10-01,9,other,124
2004-10-01,9,other,171
2004-10-01,9,property,783
2004-10-01,9,property,99
2004-10-01,9,violent,448
2004-10-01,9,violent,126
2004-10-01,10,drug,304
2004-10-01,10,other,122
2004-10-01,10,other,182
2004-10-01,10,property,555
2004-10-01,10,property,61
2004-10-01,10,violent,427
2004-10-01,10,violent,115
2004-10-01,11,drug,814
2004-10-01,11,other,106
2004-10-01,11,other,252
2004-10-01,11,property,728
2004-10-01,11,property,82
2004-10-01,11,violent,629
2004-10-01,11,violent,153
2004-10-01,12,drug,106
2004-10-01,12,other,77
2004-10-01,12,other,152
2004-10-01,12,property,734
2004-10-01,12,property,83
2004-10-01,12,violent,307
2004-10-01,12,violent,92
2004-10-01,13,drug,37
2004-10-01,13,other,28
2004-10-01,13,other,49
2004-10-01,13,property,269
2004-10-01,13,property,38
2004-10-01,13,violent,96
2004-10-01,13,violent,47
2004-10-01,14,drug,95
2004-10-01,14,other,95
2004-10-01,14,other,144
2004-10-01,14,property,808
2004-10-01,14,property,84
2004-10-01,14,violent,314
2004-10-01,14,violent,90
2004-10-01,15,drug,366
2004-10-01,15,other,97
2004-10-01,15,other,131
2004-10-01,15,property,489
2004-10-01,15,property,53
2004-10-01,15,violent,474
2004-10-01,15,violent,130
2004-10-01,16,drug,88
2004-10-01,16,other,104
2004-10-01,16,other,61
2004-10-01,16,property,660
2004-10-01,16,property,50
2004-10-01,16,violent,183
2004-10-01,16,violent,66
2004-10-01,17,drug,71
2004-10-01,17,other,88
2004-10-01,17,other,61
2004-10-01,17,property,534
2004-10-01,17,property,72
2004-10-01,17,violent,197
2004-10-01,17,violent,75
2004-10-01,18,drug,98
2004-10-01,18,other,109
2004-10-01,18,other,190
2004-10-01,18,property,873
2004-10-01,18,property,145
2004-10-01,18,violent,271
2004-10-01,18,violent,108
2004-10-01,19,drug,61
2004-10-01,19,other,87
2004-10-01,19,other,121
2004-10-01,19,property,883
2004-10-01,19,property,117
2004-10-01,19,violent,221
2004-10-01,19,violent,82
2004-10-01,20,drug,51
2004-10-01,20,other,71
2004-10-01,20,other,63
2004-10-01,20,property,384
2004-10-01,20,property,49
2004-10-01,20,violent,153
2004-10-01,20,violent,45
2004-10-01,21,drug,56
2004-10-01,21,other,34
2004-10-01,21,other,48
2004-10-01,21,property,250
2004-10-01,21,property,47
2004-10-01,21,violent,172
2004-10-01,21,violent,48
2004-10-01,22,drug,128
2004-10-01,22,other,143
2004-10-01,22,other,57
2004-10-01,22,property,660
2004-10-01,22,property,44
2004-10-01,22,violent,329
2004-10-01,22,violent,69
2004-10-01,23,drug,13
2004-10-01,23,other,14
2004-10-01,23,other,32
2004-10-01,23,property,129
2004-10-01,23,property,13
2004-10-01,23,violent,40
2004-10-01,23,violent,20
2004-10-01,24,drug,99
2004-10-01,24,other,98
2004-10-01,24,other,65
2004-10-01,24,property,718
2004-10-01,24,property,56
2004-10-01,24,violent,269
2004-10-01,24,violent,72
2004-10-01,25,drug,335
2004-10-01,25,other,154
2004-10-01,25,other,234
2004-10-01,25,property,1007
2004-10-01,25,property,130
2004-10-01,25,violent,479
2004-10-01,25,violent,127
2004-11-01,1,drug,139
2004-11-01,1,other,74
2004-11-01,1,other,255
2004-11-01,1,property,620
2004-11-01,1,property,174
2004-11-01,1,violent,169
2004-11-01,1,violent,71
2004-11-01,2,drug,143
2004-11-01,2,other,84
2004-11-01,2,other,138
2004-11-01,2,property,523
2004-11-01,2,property,65
2004-11-01,2,violent,324
2004-11-01,2,violent,78
2004-11-01,3,drug,206
2004-11-01,3,other,137
2004-11-01,3,other,150
2004-11-01,3,property,646
2004-11-01,3,property,53
2004-11-01,3,violent,486
2004-11-01,3,violent,104
2004-11-01,4,drug,208
2004-11-01,4,other,194
2004-11-01,4,other,128
2004-11-01,4,property,791
2004-11-01,4,property,70
2004-11-01,4,violent,471
2004-11-01,4,violent,117
2004-11-01,5,drug,150
2004-11-01,5,other,112
2004-11-01,5,other,63
2004-11-01,5,property,601
2004-11-01,5,property,54
2004-11-01,5,violent,442
2004-11-01,5,violent,82
2004-11-01,6,drug,179
2004-11-01,6,other,169
2004-11-01,6,other,168
2004-11-01,6,property,757
2004-11-01,6,property,141
2004-11-01,6,violent,466
2004-11-01,6,violent,112
2004-11-01,7,drug,413
2004-11-01,7,other,114
2004-11-01,7,other,176
2004-11-01,7,property,683
2004-11-01,7,property,49
2004-11-01,7,violent,588
2004-11-01,7,violent,150
2004-11-01,8,drug,134
2004-11-01,8,other,170
2004-11-01,8,other,146
2004-11-01,8,property,1287
2004-11-01,8,property,157
2004-11-01,8,violent,478
2004-11-01,8,violent,170
2004-11-01,9,drug,158
2004-11-01,9,other,111
2004-11-01,9,other,166
2004-11-01,9,property,689
2004-11-01,9,property,89
2004-11-01,9,violent,351
2004-11-01,9,violent,110
2004-11-01,10,drug,365
2004-11-01,10,other,119
2004-11-01,10,other,170
2004-11-01,10,property,502
2004-11-01,10,property,67
2004-11-01,10,violent,358
2004-11-01,10,violent,96
2004-11-01,11,drug,1
2004-11-01,11,drug,619
2004-11-01,11,other,113
2004-11-01,11,other,235
2004-11-01,11,property,636
2004-11-01,11,property,62
2004-11-01,11,violent,544
2004-11-01,11,violent,140
2004-11-01,12,drug,107
2004-11-01,12,other,79
2004-11-01,12,other,148
2004-11-01,12,property,701
2004-11-01,12,property,71
2004-11-01,12,violent,219
2004-11-01,12,violent,88
2004-11-01,13,drug,27
2004-11-01,13,other,35
2004-11-01,13,other,56
2004-11-01,13,property,274
2004-11-01,13,property,30
2004-11-01,13,violent,90
2004-11-01,13,violent,38
2004-11-01,14,drug,117
2004-11-01,14,other,95
2004-11-01,14,other,116
2004-11-01,14,property,675
2004-11-01,14,property,65
2004-11-01,14,violent,241
2004-11-01,14,violent,72
2004-11-01,15,drug,389
2004-11-01,15,other,108
2004-11-01,15,other,127
2004-11-01,15,property,406
2004-11-01,15,property,42
2004-11-01,15,violent,373
2004-11-01,15,violent,103
2004-11-01,16,drug,63
2004-11-01,16,other,118
2004-11-01,16,other,59
2004-11-01,16,property,638
2004-11-01,16,property,61
2004-11-01,16,violent,165
2004-11-01,16,violent,79
2004-11-01,17,drug,62
2004-11-01,17,other,98
2004-11-01,17,other,67
2004-11-01,17,property,544
2004-11-01,17,property,77
2004-11-01,17,violent,167
2004-11-01,17,violent,59
2004-11-01,18,drug,81
2004-11-01,18,other,58
2004-11-01,18,other,159
2004-11-01,18,property,744
2004-11-01,18,property,126
2004-11-01,18,violent,241
2004-11-01,18,violent,77
2004-11-01,19,drug,71
2004-11-01,19,other,87
2004-11-01,19,other,83
2004-11-01,19,property,789
2004-11-01,19,property,85
2004-11-01,19,violent,212
2004-11-01,19,violent,79
2004-11-01,20,drug,49
2004-11-01,20,other,79
2004-11-01,20,other,54
2004-11-01,20,property,395
2004-11-01,20,property,37
2004-11-01,20,violent,125
2004-11-01,20,violent,53
2004-11-01,21,drug,49
2004-11-01,21,other,36
2004-11-01,21,other,54
2004-11-01,21,property,204
2004-11-01,21,property,39
2004-11-01,21,violent,119
2004-11-01,21,violent,41
2004-11-01,22,drug,131
2004-11-01,22,other,133
2004-11-01,22,other,47
2004-11-01,22,property,535
2004-11-01,22,property,37
2004-11-01,22,violent,274
2004-11-01,22,violent,65
2004-11-01,23,drug,10
2004-11-01,23,other,19
2004-11-01,23,other,27
2004-11-01,23,property,141
2004-11-01,23,property,14
2004-11-01,23,violent,44
2004-11-01,23,violent,9
2004-11-01,24,drug,94
2004-11-01,24,other,80
2004-11-01,24,other,79
2004-11-01,24,property,594
2004-11-01,24,property,52
2004-11-01,24,violent,209
2004-11-01,24,violent,73
2004-11-01,25,drug,347
2004-11-01,25,other,155
2004-11-01,25,other,217
2004-11-01,25,property,893
2004-11-01,25,property,150
2004-11-01,25,violent,394
2004-11-01,25,violent,113
2004-12-01,1,drug,126
2004-12-01,1,other,59
2004-12-01,1,other,252
2004-12-01,1,property,603
2004-12-01,1,property,165
2004-12-01,1,violent,157
2004-12-01,1,violent,50
2004-12-01,2,drug,136
2004-12-01,2,other,101
2004-12-01,2,other,94
2004-12-01,2,property,490
2004-12-01,2,property,66
2004-12-01,2,violent,270
2004-12-01,2,violent,65
2004-12-01,3,drug,270
2004-12-01,3,other,128
2004-12-01,3,other,148
2004-12-01,3,property,565
2004-12-01,3,property,60
2004-12-01,3,violent,462
2004-12-01,3,violent,127
2004-12-01,4,drug,196
2004-12-01,4,other,195
2004-12-01,4,other,90
2004-12-01,4,property,712
2004-12-01,4,property,63
2004-12-01,4,violent,510
2004-12-01,4,violent,102
2004-12-01,5,drug,161
2004-12-01,5,other,133
2004-12-01,5,other,65
2004-12-01,5,property,567
2004-12-01,5,property,35
2004-12-01,5,violent,423
2004-12-01,5,violent,89
2004-12-01,6,drug,186
2004-12-01,6,other,164
2004-12-01,6,other,108
2004-12-01,6,property,700
2004-12-01,6,property,129
2004-12-01,6,violent,504
2004-12-01,6,violent,118
2004-12-01,7,drug,351
2004-12-01,7,other,111
2004-12-01,7,other,142
2004-12-01,7,property,664
2004-12-01,7,property,54
2004-12-01,7,violent,519
2004-12-01,7,violent,137
2004-12-01,8,drug,168
2004-12-01,8,other,198
2004-12-01,8,other,122
2004-12-01,8,property,1157
2004-12-01,8,property,171
2004-12-01,8,violent,479
2004-12-01,8,violent,135
2004-12-01,9,drug,124
2004-12-01,9,other,111
2004-12-01,9,other,137
2004-12-01,9,property,652
2004-12-01,9,property,65
2004-12-01,9,violent,348
2004-12-01,9,violent,101
2004-12-01,10,drug,267
2004-12-01,10,other,94
2004-12-01,10,other,154
2004-12-01,10,property,442
2004-12-01,10,property,42
2004-12-01,10,violent,354
2004-12-01,10,violent,84
2004-12-01,11,drug,640
2004-12-01,11,other,111
2004-12-01,11,other,214
2004-12-01,11,property,572
2004-12-01,11,property,73
2004-12-01,11,violent,497
2004-12-01,11,violent,135
2004-12-01,12,drug,103
2004-12-01,12,other,64
2004-12-01,12,other,138
2004-12-01,12,property,577
2004-12-01,12,property,79
2004-12-01,12,violent,218
2004-12-01,12,violent,79
2004-12-01,13,drug,26
2004-12-01,13,other,32
2004-12-01,13,other,43
2004-12-01,13,property,223
2004-12-01,13,property,36
2004-12-01,13,violent,83
2004-12-01,13,violent,29
2004-12-01,14,drug,131
2004-12-01,14,other,86
2004-12-01,14,other,96
2004-12-01,14,property,687
2004-12-01,14,property,70
2004-12-01,14,violent,263
2004-12-01,14,violent,81
2004-12-01,15,drug,364
2004-12-01,15,other,101
2004-12-01,15,other,118
2004-12-01,15,property,381
2004-12-01,15,property,44
2004-12-01,15,violent,407
2004-12-01,15,violent,92
2004-12-01,16,drug,68
2004-12-01,16,other,102
2004-12-01,16,other,73
2004-12-01,16,property,573
2004-12-01,16,property,39
2004-12-01,16,violent,174
2004-12-01,16,violent,63
2004-12-01,17,drug,53
2004-12-01,17,other,73
2004-12-01,17,other,45
2004-12-01,17,property,553
2004-12-01,17,property,74
2004-12-01,17,violent,148
2004-12-01,17,violent,64
2004-12-01,18,drug,91
2004-12-01,18,other,85
2004-12-01,18,other,194
2004-12-01,18,property,717
2004-12-01,18,property,143
2004-12-01,18,violent,190
2004-12-01,18,violent,89
2004-12-01,19,drug,77
2004-12-01,19,other,87
2004-12-01,19,other,70
2004-12-01,19,property,746
2004-12-01,19,property,83
2004-12-01,19,violent,173
2004-12-01,19,violent,62
2004-12-01,20,drug,40
2004-12-01,20,other,64
2004-12-01,20,other,41
2004-12-01,20,property,307
2004-12-01,20,property,42
2004-12-01,20,violent,99
2004-12-01,20,violent,34
2004-12-01,21,drug,47
2004-12-01,21,other,33
2004-12-01,21,other,45
2004-12-01,21,property,216
2004-12-01,21,property,45
2004-12-01,21,violent,121
2004-12-01,21,violent,36
2004-12-01,22,drug,112
2004-12-01,22,other,126
2004-12-01,22,other,58
2004-12-01,22,property,504
2004-12-01,22,property,33
2004-12-01,22,violent,247
2004-12-01,22,violent,59
2004-12-01,23,drug,14
2004-12-01,23,other,14
2004-12-01,23,other,32
2004-12-01,23,property,106
2004-12-01,23,property,8
2004-12-01,23,violent,29
2004-12-01,23,violent,21
2004-12-01,24,drug,79
2004-12-01,24,other,95
2004-12-01,24,other,56
2004-12-01,24,property,478
2004-12-01,24,property,41
2004-12-01,24,violent,208
2004-12-01,24,violent,55
2004-12-01,25,drug,167
2004-12-01,25,other,137
2004-12-01,25,other,141
2004-12-01,25,property,862
2004-12-01,25,property,111
2004-12-01,25,violent,423
2004-12-01,25,violent,108
2005-01-01,1,drug,1
2005-01-01,1,drug,188
2005-01-01,1,other,62
2005-01-01,1,other,302
2005-01-01,1,property,624
2005-01-01,1,property,160
2005-01-01,1,violent,150
2005-01-01,1,violent,62
2005-01-01,2,drug,1
2005-01-01,2,drug,208
2005-01-01,2,other,128
2005-01-01,2,other,140
2005-01-01,2,property,457
2005-01-01,2,property,52
2005-01-01,2,violent,290
2005-01-01,2,violent,75
2005-01-01,3,drug,259
2005-01-01,3,other,148
2005-01-01,3,other,161
2005-01-01,3,property,548
2005-01-01,3,property,58
2005-01-01,3,violent,411
2005-01-01,3,violent,122
2005-01-01,4,drug,227
2005-01-01,4,other,186
2005-01-01,4,other,96
2005-01-01,4,property,648
2005-01-01,4,property,66
2005-01-01,4,violent,502
2005-01-01,4,violent,114
